text,aspect,sentiment_label,language
-1,MOPOLOTIKI O EMISA NAHA,-1,sesotho
1,MARABELE A MAKATSA MASOLE,-1,sesotho
1,SECHABA SE NOA METSI A KEREKE FEELA LETONA LE NYEFOLA TUMELO,-1,sesotho
-1,BATHO BA BUANG HAHOLO BA BITSOA KHOTLA,-1,sesotho
1,MOKHETHOA O REKELA SEPOLESA,1,sesotho
-1,NYATSI E ABELOA M1 MILONE MONGA MONNA O TSOA KA LEHE,-1,sesotho
1,HARE LEBOHISENG BAKHANNI,1,sesotho
1,TONAKHOLO O FA MASOLE CHELETE,1,sesotho
-1,LEPOLESA LE RAHA MONNA KA MARETENG HA A ITLHALOSA,-1,sesotho
-1,BONA NOMORO POLATA EA LIKOLOI TSA SEPOLESA,0,sesotho
-1,LEKHOTLA LE MO AHLOLA 'MOHO LE MORALI LE SETLOHOLO SA HAE,-1,sesotho
-1,KHELE LITABA TSA TONAKHOLO,0,sesotho
0,RE LOKELA HO HIRA MASOLE A MACHA KA HA PALO EA MASOLE ESE THEFULEHILE,1,sesotho
-1,HA MOTHO A SA BE BE KAROLO EA BOTHATA HA HO BONOLO HO UTLOISISA MATHATA A SECHABA,0,sesotho
-1,MOSUOE O LELEKOA KAMORA HORE BANA BA SHOELLE MOPHATONG MOTSENG,-1,sesotho
-1,MOSALI O AHLOLOA LIKETE TSE LESHOME KA HO SIA BANA BA HAE,-1,sesotho
-1,BOROKHO BA SETEREKENG BO KHAOHILE,-1,sesotho
-1,MONNA O HLASELOA KA LITHUNYA SETEREKENG,-1,sesotho
1,UTLOA SE ETSAHETSENG KA MOSHEMANE EA SHOELETSENG MOPHATONG SETEREKENG,-1,sesotho
-1,BONA BANNA BA SETEREKENG BA BELAELLOANG POLAONG EA LITHO TSA LELAPA,-1,sesotho
-1,MOQHOBI OA LEPHELE O BOLAEA E MONG BA TSEKA BAETI,-1,sesotho
-1,MOSALI LE BARA BA UTSOA LINKU SETEREKENG BA LI HLABA,-1,sesotho
-1,BASHEMANE BA SHOELLA MEPHATONG,-1,sesotho
1,MOHLANKA O QHAUTSOA KA BOQHEKANYETSI BA CHELETE,-1,sesotho
-1,BO-PULAMALIBOHO BA FUOA THUPELO KE SEPOLESA,1,sesotho
-1,LIKAPESO TSA SEKOLO SA THUPELO EA BAOKI,1,sesotho
-1,UTLOA NA TONAKHOLO O RENG KA LIPAPALI BAKENG SA NAKO E TLANG,0,sesotho
-1,KOTSI E MPE EA KOLOI SETEREKENG SANTENG,-1,sesotho
-1,BONA MOSALI EA QOSOANG KA HO NTŠA MAKUNUTU A 'MUSO,-1,sesotho
-1,MOENA O BOLAEA MOHOLOANE OA HAE KA BAKA LA MAHLAPA,-1,sesotho
-1,MOSHEMANE EA SHOELETSENG MOPHATONG O FUMANOE A LE METOPA EA HO SHAPUOA,-1,sesotho
-1,MOSALI OA SETEREKENG O PHETHA MASISA-PELO KA LENYALO LA HAE,-1,sesotho
1,BANNA BA HLAHELLA HAPE KA PEL'A LEKHOTLA KA BOSHOLU BA THEPA,-1,sesotho
-1,MOSHANYANA OA SETEREKENG O NYAMETSE NAHENG EA BOAHISANE,-1,sesotho
-1,MOOKAMELI OA SEPOLESA O ABELA LITEREKE LIKOLOI TSE NCHA,1,sesotho
-1,LETONA LE ETETSE MOTSENG HO KOPELA SECHABA SETSI SA BOPHELO,1,sesotho
-1,NKHONO O THUNYETSOA LEFU SETEREKENG KA PELAELLO EA BOLOI,-1,sesotho
1,MONNA O LLELOA KE LITŠEPE KA POLAO EA MOHOLOANE OA HAE,-1,sesotho
-1,BANNA BA BOLAEA MOTHO KA LEBAKA LA LENTSOE MONNA,-1,sesotho
-1,BASHANYANA BA SHOELETSENG MOPHATONG SETEREKENG BA BOLOKILOE,-1,sesotho
1,BONA MOSEBETSI O MOTLE OA BARUTOANA BANA KHELEE,1,sesotho
-1,MOSALI O RE BANA BA KHUTLELE HO LEQHEKU LE BA BETE,-1,sesotho
-1,BONA BAOKAMELI BA BANYANE BA SESOLE,1,sesotho
-1,MONNA O LITLAMONG KA PELAELLO EA HO HLEKEFETSA KA MOTABO,-1,sesotho
1,MONNA O SA TSOA THUNNGOA SETEREKENG,-1,sesotho
-1,MOSALI O QHALA KEMARO LE HO LAHLELA SETOTSOANA KA NTLOANENG,-1,sesotho
-1,NGOANANA EA NYAMETSENG SETEREKENG O RE O KOETETSOE O KA HARA MOCUCU O MOHOLO,-1,sesotho
1,NAHA E KETEKA LETSATSI LA PEHO EA LIHLOMO FATŠE,1,sesotho
-1,LETONA LA BOPHELO LE BULA CLINIC SETEREKENG,1,sesotho
-1,BATHO BA BAHLANO BA THUNYETSOA LEFU SETEREKENG,-1,sesotho
-1,SEPOLESA SE QHAUTSA LESHOLU,1,sesotho
-1,BANNA BA BABELI BA QOSOA KA POLAO EA MOTHO,-1,sesotho
-1,MOQHOBI OA LEPHELE O THUNYETSOA LEFU SETEREKENG,-1,sesotho
-1,NGOANANA EA ILENG A BETOA LE HO BOLAOA O OA BOLOKOA MOTSENG,-1,sesotho
-1,LITHO TSA 'MELE EA BATHO LI FUMANOA KA HARA NKHO SETEREKENG,-1,sesotho
-1,SETOTSOANA SE FUMANOA SE LAHLETSOE KA HARA JARETE EA MOTHO SETEREKENG,-1,sesotho
0,BARUTOANA BA SEKOLO BA HOBOSA TICHERE,-1,sesotho
-1,SEKHUKHUNI SE BONOA KE SEBATALATSI,-1,sesotho
-1,SETOPO SA NGOANANA SE FUMANOA KA LENGOPENG MOTSENG,-1,sesotho
-1,SEHLOPHA BA BOLO SE ITLHAPHOTSE KA MOFETO O MAQA A LISUMA KAJENO,1,sesotho
-1,MOSHANYANA O FUMANOA A NTSE A IMENYA-MENYA KA TONKI,-1,sesotho
-1,MOLOI O TŠOAROA HAHA KE MONGA LELAPA,-1,sesotho
-1,MONNA OA MOLATA O FUMANOA KA HOBA LE SEKOLO KA THEKO HO MOLAO SETEREKENG,-1,sesotho
0,MOTHO O THUNYETSOA LEFU SETEREKENG,-1,sesotho
-1,SECHABA SA QHAUTSA LESHOLU SETEREKENG,-1,sesotho
-1,E MONG OA BANANA BA BOLAUOENG O OA BOLOKOA,-1,sesotho
-1,BAITHUTI BA SEKOLO BA KOPANE LE PELA LIFALLA MAOBANE BOSIU SETEREKENG,-1,sesotho
-1,MONNA O SHOELLA MOTHAMAHANE SETEREKENG,-1,sesotho
-1,SESOLE SE KHALEMA LITLOKOTSEBE,1,sesotho
-1,MOSHANYANA O BETA NGOANA EA LILEMO LI HLANO,-1,sesotho
-1,BAITHUTI BA SEKOLO BA LAHLELOA NTLOANA-TŠOANA,-1,sesotho
-1,MOSALI O JOOA CHELETE KA SEHLOHO KE MOCHELIETE OA FACEBOOK,-1,sesotho
-1,MOSALI O UTSOA PHONE KOLOING EA BAETI SETEREKENG,-1,sesotho
-1,KOMPONE E FAFATSA LI MUSK TSA MAHALA KA HARE HO SETEKERE,-1,sesotho
1,BASHANYANA BA BETILENG LE HO BOLAEA BANANA KHOTLA KAJENO,-1,sesotho
-1,MOSHANYANA O BETA KHAITSELI EA HAE,-1,sesotho
-1,BASHANYANA BA BOLAILENG MOITHUTI OA SEKOLO KHOTLA,-1,sesotho
-1,MONNA O IPOLAEA KA HO IPHANYEHA MOTSENG,-1,sesotho
-1,BABELAELLOA POLAONG EA MOITHUTI OA SEKOLO BA LITLAMONG TSA SEPOLESA,-1,sesotho
-1,TABA E NYAROSANG,-1,sesotho
0,MOLAOLI OA SESOLE O BUILE KA THATA HOLIMA LESOLE LA HAE SETEREKENG,-1,sesotho
-1,MOSALI E MONG O HLAHELOA KE TSIETSI HAPE KOLOING EA 4+1,-1,sesotho
-1,SEPOLESA SE KOPA HO BATLISOA LESHOLU LA CHELETE EA 'MUSO,-1,sesotho
-1,MONNA O HLASELOA LE HO CHESETSOA NTLO MOTSENG,-1,sesotho
-1,MONNA O PHONYOHA LEFU MOTSENG,-1,sesotho
-1,COMMANDO CORPORAL O TLA BOLOKOA,-1,sesotho
-1,BASALI BA PITIKI BA SHAPA MONNA A LE POSHO LE HO MO TENTŠA THETHANA,-1,sesotho
-1,MOLISANA O OA THUNNGOA MOTSENG,-1,sesotho
-1,MONNA O QETA HO THUNYETSOA KAPELA MOSALI OA HAE,-1,sesotho
-1,MONNA EA CHAISITSENG MOTHO KA KOLOI ABA TIMELA O TŠOEROE,-1,sesotho
-1,MONNA EA BOLAUOENG KE KOLOI O NE A ENA LE BOTHATA BA KELELLO,-1,sesotho
-1,TSA MORAO-RAO TSA LITOPO TSE FUMANOENG MATHEBE,-1,sesotho
-1,PHUTHEHO E SENYA MORUTI LITŠOBOTSI KA LEBAKA LA KOLEKE,-1,sesotho
-1,MOSALI KHOTLA KAMORA HO TŠOSA E MONG KA LEFU HO TSEKOA MONNA,-1,sesotho
1,LINOKOANE LI NKELA MACHINA CHELETE TOROTSOANENG,-1,sesotho
-1,HO FUMANOA SETOPO SA MONNA SE RAPALETSE KA 'MILENG,-1,sesotho
-1,MOETAPELE O ETELA MALAPA A BAFU BA TIMETSENG KOTSING EA KOLOI,-1,sesotho
1,BANNA BA QHAUTSOA KE SEPOLESA BA NTSE BA CHEKA LEBITLA BOSIU,-1,sesotho
-1,MONNA O FUMANOA A TLANTLUOE HLOOHO E LE SETOPO,-1,sesotho
-1,MONNA O NYAMELA KA MOHLOLO SEPOLESENG,-1,sesotho
-1,MONNA O AHLOLOA LILEMO TSE 10 KAMORA HO BETA NGOANA,-1,sesotho
-1,SECHABA SE TLA PHALLELOA KA PHOOFO EA 12.5 LE LINAOA TSA 5KG,1,sesotho
-1,MAKHOMOSHA A FETANG 96 A EA QHAUTSOA,-1,sesotho
0,BO-RALITAPOLE BA LLISA BAREKI BA TSONA,-1,sesotho
1,MOHOEBI O REKELA SEHLOPHA SA BOLO BOEMO,1,sesotho
-1,MOKHOTHALETSUOA O HOKELLA SECHABA MOTLAKASE,1,sesotho
-1,MORENA O SE A QHALILE PARAMENTE,-1,sesotho
-1,BAREKI BA LLA KA BAITŠOKULI SETEREKENG,-1,sesotho
-1,MOETAPELE O SIA M45 300 SETEREKENG,1,sesotho
1,MONNA O FUMANA LESEA LA HAE LA PELE A LE LILEMO LI 83,1,sesotho
-1,SECHABA UTLOANG MELEKO EA 'MUSO OA MAKHOOA A MABELI,-1,sesotho
-1,MONNA O HLABA NYALASI HAPE,-1,sesotho
-1,BABELAELLOA BA BOSHOLU BA EA BOLAOA MOTSENG,-1,sesotho
-1,MOTSOETSE EA LILEMO LI 20 O IPOLAEA KA  CHEFU,-1,sesotho
-1,MOSALI O QOSOA KA BOSHOLU BA THEPA EA MOO A SEBETSANG,-1,sesotho
-1,PHATLALATSO EA SEPOLESA,0,sesotho
0,LEKHOTLA LE BA FUMANE BA LE MOLATO,-1,sesotho
1,NAHA E KETEKA LETSATSI LA BATHO BA NANG LE BOKOOA BA KELELLO,1,sesotho
-1,BABELAELLOA LIPOLAONG TSA BATHO BA LLELOA KE LITŠEPE,1,sesotho
1,LIPAROLA-THOTA TSA SEPOLESA LI NYOLLA FOLAKHA,1,sesotho
-1,LEKHOTLA LA BAITHUTI BA SEKOLO SE AMOHELA SEAPARO,1,sesotho
1,KOMPONE E NEHELANA KA KOLOI HO SEPOLESA,1,sesotho
1,MOHLOMPHEHI TONAKHOLO O FIHLA SETEREKENG MOO A AMOHELOANG KE LIPALAMI TSA LIPERE,1,sesotho
1,BANKA E NANABETSA LETSOHO HO SEPOLESA,1,sesotho
