text,aspect,sentiment_label,language
$T$ O AMOHELA KHAU EA HAE MOSE,MOHOEBI,1,sesotho
$T$ BA KHALEMELLOA HO ICHAEA NTLOABE,BAITHUTI BA SEKOLO SE PHAHAMENG,-1,sesotho
$T$ A TERAEKELA MATICHERE,MATICHERE A MATICHERE,-1,sesotho
MATICHERE A MATICHERE A TERAEKELA $T$,MATICHERE,0,sesotho
$T$ BA RE MAPOLESA A BA BOLAE KAOFELA,BAITHUTI BA SEKOLO SE PHAHAMENG,0,sesotho
BAITHUTI BA SEKOLO SE PHAHAMENG BA RE $T$ A BA BOLAE KAOFELA,MAPOLESA,-1,sesotho
LE BATLANG LEFUNG LA $T$ EO LE MO BOLAILENG BAITHUTI,MOTHO,-1,sesotho
LE BATLANG LEFUNG LA MOTHO EO LE MO BOLAILENG $T$,BAITHUTI,0,sesotho
$T$ O TŠOEROE NAHENG EA BOAHISANE,MOETAPELE,-1,sesotho
MOETAPELE O TŠOEROE $T$,NAHENG EA BOAHISANE,0,sesotho
$T$ BA FELEHETSA MOFU OA BONA,BAITHUTI BA SEKOLO SE PHAHAMENG,-1,sesotho
$T$ BA 5 BA NKELA LEBENKELE CHELETE HA HO LIKOTSI TSE TLALEHILOENG KAHA BA THUNYELITSE HOLIMO,BANNA,-1,sesotho
BANNA BA 5 BA NKELA $T$ CHELETE HA HO LIKOTSI TSE TLALEHILOENG KAHA BA THUNYELITSE HOLIMO,LEBENKELE,0,sesotho
BANNA BA 5 BA NKELA LEBENKELE $T$ HA HO LIKOTSI TSE TLALEHILOENG KAHA BA THUNYELITSE HOLIMO,CHELETE,0,sesotho
$T$ A KA BANG 6 A BEHELLOA KA THOKO HO MOSEBETSI HO NTO ETSUOA LIPATLISISO KA LEFU LA MOITHUTI OA SEKOLO,MAPOLESA,-1,sesotho
MAPOLESA A KA BANG 6 A BEHELLOA KA THOKO HO $T$ HO NTO ETSUOA LIPATLISISO KA LEFU LA MOITHUTI OA SEKOLO,MOSEBETSI,0,sesotho
MAPOLESA A KA BANG 6 A BEHELLOA KA THOKO HO MOSEBETSI HO NTO ETSUOA LIPATLISISO KA LEFU LA $T$,MOITHUTI OA SEKOLO,-1,sesotho
$T$ BA PHINYETSOA KE NAKELI,BAETAPELE BA KHEKHETHANE,-1,sesotho
$T$ LI IPELAETSA KHAHLANONG LE HO PETLENYOA HOA BAKHOTHALETSUOA,LITHO TSA MOKHA,-1,sesotho
LITHO TSA MOKHA LI IPELAETSA KHAHLANONG LE HO PETLENYOA HOA $T$,BAKHOTHALETSUOA,-1,sesotho
$T$ O TLA PHETHOLA LEKOETE LA TSELA TSE PALAMENG MANE TSELENG E KHOLO BOESA,TONAKHOLO,1,sesotho
TONAKHOLO O TLA PHETHOLA LEKOETE LA TSELA TSE PALAMENG MANE $T$ BOESA,TSELENG E KHOLO,0,sesotho
$T$ E KOETSOENG KA MOLAO NAHENG EA BOAHISANE E WINNA TENDERA,KOMPONE,-1,sesotho
KOMPONE E KOETSOENG KA MOLAO $T$ E WINNA TENDERA,NAHENG EA BOAHISANE,0,sesotho
$T$ LE QHOMA NAHENG EA BOAHISANE,LEFU LA TŠOENE,-1,sesotho
LEFU LA TŠOENE LE QHOMA $T$,NAHENG EA BOAHISANE,0,sesotho
$T$ O CHAKELA LELAPA KAMORA HO FENETHA MORA LONA,'MUSO,-1,sesotho
'MUSO O CHAKELA LELAPA KAMORA HO FENETHA $T$ LONA,MORA,-1,sesotho
$T$ OA ITOANELA SEKOLONG SE SEHOLO,MOFU,-1,sesotho
MOFU OA ITOANELA $T$,SEKOLONG SE SEHOLO,0,sesotho
$T$ LI HLASELA BANKA,LINOKOANE,-1,sesotho
LINOKOANE LI HLASELA $T$,BANKA,0,sesotho
$T$ O NEHELA MOEA A NTSE A BETOA,MOSALI,-1,sesotho
$T$ LE TLA POTOLOHA LE LITEREKE,LEBONE LA TSOSOLOTSO,1,sesotho
LEBONE LA TSOSOLOTSO LE TLA POTOLOHA LE $T$,LITEREKE,0,sesotho
$T$ O THOPHOTHETSA THUTO KA TLHEKEFETSO,MOKHATLO,0,sesotho
MOKHATLO O THOPHOTHETSA $T$,THUTO KA TLHEKEFETSO,1,sesotho
$T$ BA TŠOARA MOHOANTO,BAHOEBI BA LIKHOHO,0,sesotho
BAHOEBI BA LIKHOHO BA TŠOARA $T$,MOHOANTO,0,sesotho
$T$ O TŠOAROA HOTELENG,MOLOI,-1,sesotho
MOLOI O TŠOAROA $T$,HOTELENG,0,sesotho
$T$ O BATLA M3 MILLIONE,MONNA,0,sesotho
$T$ A THIBELOA HO EA JOALENG BOSIU,MAPOLESA,0,sesotho
$T$ SE TSOA PUO KA NGAKA E QOSOANG KA PETO,SEPETLELE,-1,sesotho
SEPETLELE SE TSOA PUO KA $T$ E QOSOANG KA PETO,NGAKA,-1,sesotho
$T$ LE FANA KA THUTO E MATLA SEKOLONG,LESOLE,1,sesotho
LESOLE LE FANA KA THUTO E MATLA $T$,SEKOLONG,0,sesotho
$T$ BA HOANTELA TONAKHOLO,BARUI BA LIKHOHO,0,sesotho
BARUI BA LIKHOHO BA HOANTELA $T$,TONAKHOLO,-1,sesotho
$T$ BA RE MOLAO O MASOBA,BACHA,0,sesotho
BACHA BA RE $T$ O MASOBA,MOLAO,-1,sesotho
$T$ E KHOTLA KA TJOTJO EA M40 000,OFISIRI,-1,sesotho
OFIRISI E $T$ KA TJOTJO EA M40 000,KHOTLA,0,sesotho
OFIRISI E KHOTLA KA $T$ EA M40 000,TJOTJO,-1,sesotho
$T$ SE AHLOLOA LILEMO TSE 54 TOROPONG,SENOKOANE,-1,sesotho
SENOKOANE SE AHLOLOA LILEMO TSE 54 $T$,TOROPONG,0,sesotho
$T$ O TLA SETEREKENG,MOPOROFETA,1,sesotho
MOPOROFETA O TLA $T$,SETEREKENG,0,sesotho
$T$ BA NTŠA TONAKHOLO MEJO HANONG,BATHO,-1,sesotho
BATHO BA NTŠA $T$ MEJO HANONG,TONAKHOLO,0,sesotho
$T$ O SOABISA LIRA O FA MAFUTSANA MOPUTSO OA HAE,TONAKHOLO,1,sesotho
TONAKHOLO O SOABISA LIRA O FA MAFUTSANA $T$ OA HAE,MOPUTSO,0,sesotho
BONA TŠENYO E BAKILOENG KE $T$,BATHO,-1,sesotho
$T$ A 52K KHOTLA,MASHOLU,-1,sesotho
MASHOLU A 52K $T$,KHOTLA,0,sesotho
$T$ O EA NGAKENG,AUSI,1,sesotho
MAKALANG O MAKALLA $T$,KHIRO EA LEKALA LA 'MUSO,-1,sesotho
$T$ E RE SEJO SENYANE HA SE FETE MOLOMO,KOMPONE EA MARANGRANG,1,sesotho
$T$ SE HLOKAHALLA SEPETLELE,SEBINI,-1,sesotho
SEBINI SE HLOKAHALLA $T$,SEPETLELE,0,sesotho
$T$ LI TŠOARA SECHABA HABOHLOKO,LIFOTO TSA MOFUMAHALI OA SEBOHOLI,-1,sesotho
LIFOTO TSA MOFUMAHALI OA SEBOHOLI LI TŠOARA $T$ HABOHLOKO,SECHABA,0,sesotho
$T$ EA MARANGRANG E TUKA MALAKABE,NTOA,-1,sesotho
$T$ O NEHELA MOEA A NTSA A BETOA,MOSALI,-1,sesotho
$T$ O KOPA SECHABA SE MOKHETHE,MOPOLOTIKI,1,sesotho
$T$ O HLOTSOE HO PHOLOSA LEBENKELE,'MUSO,-1,sesotho
'MUSO O HLOTSOE HO PHOLOSA $T$,LEBENKELE,0,sesotho
$T$ A BOLAILENG BATHO O LOKOLLOA KA BEILI,MONNA,-1,sesotho
MONNA A BOLAILENG BATHO O LOKOLLOA KA $T$,BEILI,0,sesotho
$T$ LE TOSA PUO,LELAPA LA SEBINI,0,sesotho
$T$ SE TLA KA HARE HO NAHA,SEBINI,1,sesotho
SEBINI SE TLA KA HARE HO $T$,NAHA,0,sesotho
HO THOE $T$ BA UTSOITSE M150 000 BETHENG,BANNA,-1,sesotho
$T$ KE MOFU,SEBIBI,-1,sesotho
$T$ LI FENETHA LESOLE,LIKOETA,-1,sesotho
LIKOETA LI FENETHA $T$,LESOLE,-1,sesotho
$T$ HA KEA MO JA,'NA,1,sesotho
$T$ O PHOQA LEQHEKOANA,MOPOLOTIKI,-1,sesotho
MOPOLOTIKI O PHOQA $T$,LEQHEKOANA,0,sesotho
RE BATLISENG $T$,MONNA,0,sesotho
$T$ SE THULANA LE MOKHA,SESOLE,-1,sesotho
SESOLE SE THULANA LE $T$,MOKHA,0,sesotho
$T$ ESALE A NYAMELA LABOHLANO,'ME OAKA,-1,sesotho
HAO HLOKE $T$ HORE O RUOE,MOLIMO,-1,sesotho
$T$ O SHOELLA NAHA-THOTE,MOLISANA,-1,sesotho
HO PHUTHOA $T$ TSE 53 NOKENG,LITOPO,-1,sesotho
HO PHUTHOA LITOPO TSE 53 $T$,NOKENG,0,sesotho
ATAMELANG $T$ TLO UTLOA,LE,0,sesotho
$T$ O ETELA MOPORESITENTE,TONAKHOLO,1,sesotho
TONAKHOLO O ETELA $T$,MOPORESITENTE,0,sesotho
$T$ KE MOFU,MOBISHOPO,-1,sesotho
$T$ A 11 A TŠOAROA,MAKHOMOSHA,-1,sesotho
$T$ ESALE A NYAMELA KA KOLOI,MOTSOALLE OA MOQHOBI OA LEPHELE,-1,sesotho
MOTSOALLE OA MOQHOBI OA LEPHELE ESALE A NYAMELA KA $T$,KOLOI,0,sesotho
$T$ O HLAISA PUO KA SETLOHOLO SE TŠOEROENG,NKHONO,0,sesotho
NKHONO O HLAISA PUO KA $T$ SE TŠOEROENG,SETLOHOLO,-1,sesotho
$T$ O UTSOA KA MASENE A PHOKOJOE,MONNA,-1,sesotho
$T$ A LILEMO LI 17 O TŠOAROA A BETA MOKOKO,MOSHANYANA,-1,sesotho
MOSHANYANA A LILEMO LI 17 O TŠOAROA A BETA $T$,MOKOKO,0,sesotho
$T$ O BATLA M3 000 000,MONNA,-1,sesotho
$T$ LE TLO BULOA,LEBENKELE LA LIJO,1,sesotho
$T$ A FENETHA MASOLE A MAHLANO,MARABELE,-1,sesotho
MARABELE A FENETHA $T$ A MAHLANO,MASOLE,0,sesotho
$T$ BA EANG SEPETLELE BOSIU BA MATHATENG,BAKULI,-1,sesotho
BAKULI BA EANG $T$ BOSIU BA MATHATENG,SEPETLELE,0,sesotho
$T$ O QHALA LENYALO LA MONNA E MONG,MONNA,-1,sesotho
MONNA O QHALA LENYALO LA $T$ E MONG,MONNA,0,sesotho
$T$ E FEFOHILE,NTLO EA MONNA,-1,sesotho
$T$ SE TŠOARA MAKHOMOSHA A 8 LE BATHO BA 63 BA SENANG LITOKOMANE,SEPOLESA,1,sesotho
SEPOLESA SE TŠOARA $T$ A 8 LE BATHO BA 63 BA SENANG LITOKOMANE,MAKHOMOSHA,-1,sesotho
SEPOLESA SE TŠOARA MAKHOMOSHA A 8 LE $T$ BA 63 BA SENANG LITOKOMANE,BATHO,-1,sesotho
$T$ SE NTŠA POLELO KA NGAKA E QOSOANG,SEPETLELE,0,sesotho
SEPETLELE SE NTŠA POLELO KA $T$ E QOSOANG,NGAKA,-1,sesotho
$T$ MAKHATHENG A LEFU KE KOPA TSOARELO,KE,1,sesotho
$T$ BA 16 BA TŠOAROA BA SENA LITOKOMANE,BATHO,-1,sesotho
$T$ O KOKONA BAITHUTI CHELETE,NKHONO,-1,sesotho
NKHONO O KOKONA $T$ CHELETE,BAITHUTI,0,sesotho
NKHONO O KOKONA BAITHUTI $T$,CHELETE,0,sesotho
$T$ A KIBAKIBA KA M12 MILIONE HAPE,MASOLE,1,sesotho
$T$ POLAONG O BATLA BEILE,MOQOSUOA,-1,sesotho
MOQOSUOA POLAONG O BATLA $T$,BEILE,0,sesotho
$T$ O JELE LICHELETE TSA RONA,MONNA,-1,sesotho
$T$ A LI KOATILE HAPE,LITHO TSA MOKHA,-1,sesotho
$T$ O INOLOA KA LETAMONG,NGOANA,1,sesotho
NGOANA O INOLOA KA $T$,LETAMONG,0,sesotho
$T$ BA BABELI BA KENA HA MOTHO BA MO HLABELA LEFU,BANNA,-1,sesotho
BANNA BA BABELI BA KENA HA $T$ BA MO HLABELA LEFU,MOTHO,-1,sesotho
$T$ SE KOPA HO BATLISOA BANNA BA BOLAILENG LELAPA LA BATHO BA 4 LE MOLISANA OA LONA,SEPOLESA,0,sesotho
SEPOLESA SE KOPA HO BATLISOA $T$ BA BOLAILENG LELAPA LA BATHO BA 4 LE MOLISANA OA LONA,BANNA,-1,sesotho
SEPOLESA SE KOPA HO BATLISOA BANNA BA BOLAILENG $T$ LA BATHO BA 4 LE MOLISANA OA LONA,LELAPA,-1,sesotho
SEPOLESA SE KOPA HO BATLISOA BANNA BA BOLAILENG LELAPA LA BATHO BA 4 LE $T$ OA LONA,MOLISANA,-1,sesotho
$T$ SE BATLANA LE MONNA,SEPOLESA,0,sesotho
SEPOLESA SE BATLANA LE $T$,MONNA,-1,sesotho
$T$ O HANA CHELETE,MOSALI,-1,sesotho
MOSALI O HANA $T$,CHELETE,0,sesotho
$T$ O BOLAEA E MONG HO TSEKOA MOETI,MOQHOBI OA LEPHELE,-1,sesotho
MOQHOBI OA LEPHELE O BOLAEA E MONG HO TSEKOA $T$,MOETI,0,sesotho
$T$ BA CHAISITSOENG KE LEPHELE BA NTSE BA PHELA,BATHO,1,sesotho
BATHO BA CHAISITSOENG KE $T$ BA NTSE BA PHELA,LEPHELE,-1,sesotho
$T$ LI QETA HO UTSUOA,LIKHOMO,-1,sesotho
$T$ BA TSOAROA KA BOSHOLU,BANNA,-1,sesotho
$T$ E MONG O HLOKAHALA A QETA HO NKA LENGOLO,MOITHUTI,-1,sesotho
MOITHUTI E MONG O HLOKAHALA A QETA HO NKA $T$,LENGOLO,1,sesotho
$T$ O TŠOELA HO SECHOA HOA E MONG KA MATHE,MOPOLOTIKI,-1,sesotho
$T$ E CHAISITSE BATHO,KOLOI EA LEPHELE,-1,sesotho
KOLOI EA LEPHELE E CHAISITSE $T$,BATHO,0,sesotho
$T$ E TŠOEROE,NGAKA EA LEKOEREKOERE,-1,sesotho
$T$ HA A FUMANA SETHUNYA HA MOPOLOTIKI,MAPOLESA,1,sesotho
MAPOLESA HA A FUMANA $T$ HA MOPOLOTIKI,SETHUNYA,0,sesotho
MAPOLESA HA A FUMANA SETHUNYA HA $T$,MOPOLOTIKI,-1,sesotho
$T$ O OA LLA,MORENA,-1,sesotho
$T$ LE HLAHLOBA TŠENYO,LETONA,0,sesotho
$T$ LE IPATA KA HARA PHOOFO,LESHOLU,-1,sesotho
LESHOLU LE IPATA KA HARA $T$,PHOOFO,0,sesotho
$T$ O FIHLILE HA HAE A NTSE A BOLOKEHILE,MONNA,1,sesotho
$T$ E OTLOLLA TABA,KOMPONE EA MARANG-RANG,1,sesotho
RE UTSOELITSOE $T$ MAOBANE,KOLOI,-1,sesotho
$T$ TSE ROBELI LI NYAMETSE,LINKU,-1,sesotho
$T$ O PHETHA SE ETSAHETSENG,MOSALI OA MOPOLOTIKI,0,sesotho
$T$ SE PHOQILE SECHABA,SEBINI,-1,sesotho
SEBINI SE PHOQILE $T$,SECHABA,0,sesotho
$T$ E THAKHOLA LIBUKA,KOMPONE,1,sesotho
KOMPONE  E THAKHOLA $T$,LIBUKA,0,sesotho
$T$ O RE SEPOLESA SE POTA-POTILE HA HAE KA LITHUNYA,MOPOLOTIKI,0,sesotho
MOPOLOTIKI O RE $T$ SE POTA-POTILE HA HAE KA LITHUNYA,SEPOLESA,-1,sesotho
MOPOLOTIKI O RE SEPOLESA SE POTA-POTILE HA HAE KA $T$,LITHUNYA,0,sesotho
$T$ O LAHLELOA KHOHLONG EA MORITI OA LEFU,MOOKI,-1,sesotho
$T$ BA TINNGOE EA MALAENE,BAITHUTI,-1,sesotho
$T$ O OA NYALA,MOPOLOTIKI,1,sesotho
$T$ O LAETILE TOROPO KA BOBOLU,TONAKHOLO,-1,sesotho
TONAKHOLO O LAETILE $T$ KA BOBOLU,TOROPO,0,sesotho
$T$ LE RE MONNA A KHUTLELE MOSEBETSING,LEKHOTLA,0,sesotho
LEKHOTLA LE RE $T$ A KHUTLELE MOSEBETSING,MONNA,1,sesotho
LEKHOTLA LE RE MONNA A KHUTLELE $T$,MOSEBETSING,0,sesotho
UTLOA MELEKO EA $T$,LEKALA LA 'MUSO,-1,sesotho
$T$ BA BACHA BA KENA PARAMENTENG,BAPOLOTIKI,1,sesotho
BAPOLOTIKI BA BACHA BA KENA $T$,PARAMENTENG,0,sesotho
$T$ O ROTELA MAFOSISA,MONNA,1,sesotho
$T$ LI NTSE LI BATLOA KE SEPOLESA,LINOKOANE,-1,sesotho
LINOKOANE LI NTSE LI BATLOA KE $T$,SEPOLESA,0,sesotho
$T$ KHOTLA KA POLAO EA NYATSI,SEBOULELI,-1,sesotho
SEBOULELI $T$ KA POLAO EA NYATSI,KHOTLA,0,sesotho
SEBOULELI KHOTLA KA POLAO EA $T$,NYATSI,-1,sesotho
$T$ O SHOELLA PIZZA EA MOTHO,MOKOAO,-1,sesotho
MOKOAO O SHOELLA $T$ EA MOTHO,PIZZA,0,sesotho
$T$ SA MONNA SE REKISOA M3.3 MILIONE,SEKARAPA,-1,sesotho
PHOOA $T$,MAPARAMENTE,-1,sesotho
$T$ BA KHALEMA MOPARAMENTE HO HLEPHA KA HANONG,BAPOLOTIKI,0,sesotho
BAPOLOTIKI BA KHALEMA $T$ HO HLEPHA KA HANONG,MOPARAMENTE,-1,sesotho
$T$ BA RE BA CHONNE,BAPOLOTIKI,-1,sesotho
$T$ SE THUNTSOE,SEBINI SA MOKHA,-1,sesotho
$T$ O SHOELLA MOSALI OA MOTHO,MACHONISA,-1,sesotho
MACHONISA O SHOELLA $T$ OA MOTHO,MOSALI,0,sesotho
$T$ O FOLISA MONNA,MOAPOSTOLA,1,sesotho
MOAPOSTOLA O FOLISA $T$,MONNA,0,sesotho
$T$ O KHUTLISETSA MONNA MOSEBETSING,MOKHATLO,1,sesotho
MOKHATLO O KHUTLISETSA $T$ MOSEBETSING,MONNA,0,sesotho
MOKHATLO O KHUTLISETSA MONNA $T$,MOSEBETSING,0,sesotho
MAHLABISA LIHLONG A $T$,MEPUTSO,-1,sesotho
$T$ O JA MOKHETHOA KA SEHLOHO,MOSALI,-1,sesotho
MOSALI O JA $T$ KA SEHLOHO,MOKHETHOA,0,sesotho
$T$ O TŠOEROE KA PHIEO,MOPARAMENTE,-1,sesotho
BONA LIMAKATSO TSA $T$,MOLIMO,1,sesotho
$T$ O BATLA HO LELEKA KOMISHINARA,TONAKHOLO,-1,sesotho
TONAKHOLO O BATLA HO LELEKA $T$,KOMISHINARA,0,sesotho
$T$ E MAKATSA BATHO,PINA EA SEBINI,1,sesotho
$T$ HA BA ESO ABELOE MANGOLO,BAITHUTI,-1,sesotho
BAITHUTI  HA BA ESO ABELOE $T$,MANGOLO,0,sesotho
$T$ A NYAHLATSA TLHAHISO EA HO HLAKOLA M5000,MAPARAMENTE,-1,sesotho
$T$ E NYELISA LEKHOTLA,KOMISHINARA,-1,sesotho
$T$ O FANA KE TLALEHO EA LITŠEPISO,TONAKHOLO,1,sesotho
$T$ O NYAMETSE,NGOANANA,-1,sesotho
$T$ BATLO SHOA KA HARA NAHA,BAKULI,-1,sesotho
BAKULI BATLO SHOA KA HARA $T$,NAHA,0,sesotho
$T$ O BATLA HO OKAMELA MOKHATLO,MONNA,1,sesotho
MONNA O BATLA HO OKAMELA $T$,MOKHATLO,0,sesotho
HA HO NA MATHATA $T$,LEBENKELENG,1,sesotho
NTHO LI SENYEHILE $T$,LEBENKELENG,-1,sesotho
BA ROTELA $T$,'MOLO OA MOPARAMENTE,-1,sesotho
$T$ KHOTLA,MOPARAMENTE,-1,sesotho
$T$ KHOTLA,KHOTLA,0,sesotho
$T$ O TŠABA HO FAOLOA,MOPARAMENTE,-1,sesotho
$T$ O EMISA NAHA,MOPOLOTIKI,-1,sesotho
MOPOLOTIKI O EMISA $T$,NAHA,0,sesotho
$T$ O ETELA BANA BA ONA,MOLIMO,1,sesotho
MOLIMO O ETELA $T$ BA ONA,BANA,0,sesotho
$T$ A MAKATSA MASOLE,MARABELE,-1,sesotho
MARABELE A MAKATSA $T$,MASOLE,0,sesotho
$T$ O AHA 'MOLO,MOPOLOTIKI,1,sesotho
MOPOLOTIKI O AHA $T$,'MOLO,0,sesotho
$T$ SE NOA METSI A KEREKE FEELA LETONA LE NYEFOLA TUMELO,SECHABA,0,sesotho
SECHABA SE NOA $T$ FEELA LETONA LE NYEFOLA TUMELO,METSI A KEREKE,1,sesotho
SECHABA SE NOA METSI A KEREKE FEELA $T$ LE NYEFOLA TUMELO,LETONA,-1,sesotho
$T$ MATHATENG,LEBENKELE,-1,sesotho
$T$ BA BUANG HAHOLO BA BITSOA KHOTLA,BATHO,-1,sesotho
BATHO BA BUANG HAHOLO BA BITSOA $T$,KHOTLA,0,sesotho
$T$ O THUSA NGOANA,MOSALI,1,sesotho
MOSALI O THUSA $T$,NGOANA,0,sesotho
$T$ O REKELA SEPOLESA,MOKHETHOA,1,sesotho
MOKHETHOA O REKELA $T$,SEPOLESA,0,sesotho
$T$ O HIRA LELAPA LA HAE,TONAKHOLO,-1,sesotho
TONAKHOLO O HIRA $T$ LA HAE,LELAPA,0,sesotho
$T$ E ABELOA M1 MILONE MONGA MONNA O TSOA KA LEHE,NYATSI,1,sesotho
NYATSI E ABELOA M1 MILONE $T$ O TSOA KA LEHE,MONGA MONNA,-1,sesotho
$T$ E FANA KA KOLOI,KEREKE,1,sesotho
KEREKE E FANA KA $T$,KOLOI,0,sesotho
HARE LEBOHISENG $T$,BAKHANNI,1,sesotho
$T$ O AMOHA BALOTSANA LITŠA TSA 'MUSO,TONAKHOLO,1,sesotho
TONAKHOLO O AMOHA BALOTSANA $T$,LITŠA TSA 'MUSO,0,sesotho
$T$ O FA MASOLE CHELETE,TONAKHOLO,1,sesotho
TONAKHOLO O FA $T$ CHELETE,MASOLE,0,sesotho
TONAKHOLO O FA MASOLE $T$,CHELETE,0,sesotho
BA TSEKISA $T$ JUNIFOMO,TONAKHOLO,0,sesotho
BA TSEKISA TONAKHOLO $T$,JUNIFOMO,0,sesotho
$T$ LE RAHA MONNA KA MARETENG HA A ITLHALOSA,LEPOLESA,-1,sesotho
LEPOLESA LE RAHA $T$ KA MARETENG HA A ITLHALOSA,MONNA,0,sesotho
BONA $T$ OA MOTSENG EA LIATLENG TSA SEPOLESA KA HO KENA-KENANA LE MOTLAKASE,MONNA,-1,sesotho
BONA MONNA OA PEKA EA LIATLENG TSA $T$ KA HO KENA-KENANA LE MOTLAKASE,SEPOLESA,0,sesotho
BONA MONNA OA PEKA EA LIATLENG TSA SEPOLESA KA HO KENA-KENANA LE $T$,MOTLAKASE,0,sesotho
BONA $T$,NOMORO POLATA EA LIKOLOI TSA SEPOLESA,0,sesotho
$T$ O FUMANOA A ITSETETSE KA HARA PHOOFO SHOPONG SETEREKENG,MONNA,-1,sesotho
MONNA O FUMANOA A ITSETETSE KA HARA $T$ SHOPONG SETEREKENG,PHOOFO,0,sesotho
MONNA O FUMANOA A ITSETETSE KA HARA PHOOFO $T$ SETEREKENG,SHOPONG,0,sesotho
MONNA O FUMANOA A ITSETETSE KA HARA PHOOFO SHOPONG $T$,SETEREKENG,0,sesotho
$T$ LE MO AHLOLA 'MOHO LE MORALI LE SETLOHOLO SA HAE,LEKHOTLA,0,sesotho
LEKHOTLA LE MO AHLOLA 'MOHO LE $T$ LE SETLOHOLO SA HAE,MORALI,-1,sesotho
LEKHOTLA LE MO AHLOLA 'MOHO LE MORALI LE $T$ SA HAE,SETLOHOLO,-1,sesotho
$T$ O IPOLAEA KAMORA HO HLORISOA KE BARUTOANA SEKOLONG,NGOANA,-1,sesotho
NGOANA O IPOLAEA KAMORA HO HLORISOA KE $T$ SEKOLONG,BARUTUOA,-1,sesotho
NGOANA O IPOLAEA KAMORA HO HLORISOA KE BARUTOANA $T$,SEKOLONG,0,sesotho
KHELE LITABA TSA $T$,TONAKHOLO,0,sesotho
UTLOA LIKETSO TSA $T$ BANA,BANNA,0,sesotho
RE LOKELA HO HIRA $T$ A MACHA KA HA PALO EA MASOLE ESE THEFULEHILE,MASOLE,1,sesotho
RE LOKELA HO HIRA MASOLE A MACHA KA HA $T$ ESE THEFULEHILE,PALO EA MASOLE,-1,sesotho
$T$ OA BATHO BA BABELI O LOKOLLOA KA BAIL EA M2 000,'MOLAI,-1,sesotho
'MOLAI OA BATHO BA BABELI O LOKOLLOA KA $T$ EA M2 000,BAIL,-1,sesotho
HA $T$ A SA BE KAROLO EA BOTHATA HA HO BONOLO HO UTLOISISA MATHATA A SECHABA,MOTHO,-1,sesotho
HA MOTHO A SA BE KAROLO EA BOTHATA HA HO BONOLO HO UTLOISISA MATHATA A $T$,SECHABA,-1,sesotho
KHETLONG LENA LESEPA LEHOLO KE LA $T$ HA SE LA MOLATA,MONGA MOTSE,-1,sesotho
KHETLONG LENA LESEPA LEHOLO KE LA MONGA MOTSE HA SE LA $T$,MOLATA,1,sesotho
$T$ O LELEKOA KAMORA HORE BANA BA SHOELLE MOPHATONG MOTSENG,MOSUOE,-1,sesotho
MOSUOE O LELEKOA KAMORA HORE $T$ BA SHOELLE MOPHATONG MOTSENG,BANA,-1,sesotho
MOSUOE O LELEKOA KAMORA HORE BANA BA SHOELLE $T$ MOTSENG,MOPHATONG,0,sesotho
MOSUOE O LELEKOA KAMORA HORE BANA BA SHOELLE MOPHATONG $T$,MOTSENG,0,sesotho
$T$ BA LLA KA LITJEO TSE PHAHAMANG HA BOROKHO BA MOTSENG BO SENYEHILE,BAETI,-1,sesotho
BAETI BA LLA KA LITJEO TSE PHAHAMANG HA $T$ BO SENYEHILE,BOROKHO BA MOTSENG,-1,sesotho
$T$ O AHLOLOA LIKETE TSE LESHOME KA HO SIA BANA BA HAE,MOSALI,-1,sesotho
MOSALI O AHLOLOA LIKETE TSE LESHOME KA HO SIA $T$ BA HAE,BANA,0,sesotho
$T$ O THUNYETSOA CHELETE EA MOKHATLO,MOSALI,-1,sesotho
MOSALI O THUNYETSOA $T$,CHELETE EA MOKHATLO,0,sesotho
$T$ BO KHAOHILE,BOROKHO BA SETEREKENG,-1,sesotho
KOTSI EA $T$ E BAKA LEFU TOROPONG EA SETEREKENG,KOLOI,-1,sesotho
KOTSI EA KOLOI E BAKA LEFU $T$,TOROPONG EA SETEREKENG,0,sesotho
$T$ O HLASELOA KA LITHUNYA SETEREKENG,MONNA,-1,sesotho
MONNA O HLASELOA KA $T$ SETEREKENG,LITHUNYA,0,sesotho
MONNA O HLASELOA KA LITHUNYA $T$,SETEREKENG,0,sesotho
$T$ O AMOHELA MOIFO OA LEBOTHO,TONAKHOLO,1,sesotho
TONAKHOLO O AMOHELA $T$,MOIFO OA LEBOTHO,0,sesotho
UTLOA SE ETSAHETSENG KA $T$ EA SHOELETSENG MOPHATONG SETEREKENG,MOSHEMANE,-1,sesotho
UTLOA SE ETSAHETSENG KA MOSHEMANE EA SHOELETSENG $T$ SETEREKENG,MOPHATONG,0,sesotho
UTLOA SE ETSAHETSENG KA MOSHEMANE EA SHOELETSENG MOPHATONG $T$,SETEREKENG,0,sesotho
$T$ BA MO HLABELA LEFU,BANNA,-1,sesotho
BONA $T$ BA BELAELLOANG POLAONG EA LITHO TSA LELAPA,BANNA BA SETEREKENG,-1,sesotho
BONA BANNA BA SETEREKENG BA BELAELLOANG POLAONG EA $T$,LITHO TSA LELAPA,-1,sesotho
$T$ OA MOLATA O BETA NGOANANA EA LILEMO LI 15 SETEREKENG,MONNA,-1,sesotho
MONNA OA MOLATA O BETA $T$ EA LILEMO LI 15 SETEREKENG,NGOANANA,-1,sesotho
